@RELATION Train

@ATTRIBUTE LOCs numeric
@ATTRIBUTE Churn numeric
@ATTRIBUTE Age numeric
@ATTRIBUTE WeightedAge numeric
@ATTRIBUTE NumOfAuthors numeric
@ATTRIBUTE Revisions numeric
@ATTRIBUTE LOCsTouched numeric
@ATTRIBUTE LOCsAdded numeric
@ATTRIBUTE AvgSetSize numeric
@ATTRIBUTE NumOfFixes numeric
@ATTRIBUTE Buggy {false,true}

@DATA
214,0,1,0,0,0,0,0,1,0,false
39,0,1,0,0,0,0,0,1,0,false
75,0,1,0,0,0,0,0,1,0,false
211,0,1,0,0,0,0,0,1,0,false
59,0,1,0,0,0,0,0,1,0,false
166,0,1,0,0,0,0,0,1,0,false
39,0,1,0,0,0,0,0,1,0,false
56,0,1,0,0,0,0,0,1,0,false
449,0,1,0,0,0,0,0,1,0,false
287,0,1,0,0,0,0,0,1,0,false
382,0,1,0,0,0,0,0,1,0,false
136,0,1,0,0,0,0,0,1,0,false
366,0,1,0,0,0,0,0,1,0,false
96,0,1,0,0,0,0,0,1,0,false
75,0,1,0,0,0,0,0,1,0,false
50,0,1,0,0,0,0,0,1,0,false
591,0,1,0,0,0,0,0,1,0,false
237,0,1,0,0,0,0,0,1,0,false
88,0,1,0,0,0,0,0,1,0,false
90,0,1,0,0,0,0,0,1,0,false
181,0,1,0,0,0,0,0,1,0,false
160,0,1,0,0,0,0,0,1,0,false
357,0,1,0,0,0,0,0,1,0,false
166,0,1,0,0,0,0,0,1,0,false
110,0,1,0,0,0,0,0,1,0,false
52,0,1,0,0,0,0,0,1,0,false
120,0,1,0,0,0,0,0,1,0,false
90,0,1,0,0,0,0,0,1,0,false
38,0,1,0,0,0,0,0,1,0,false
72,0,1,0,0,0,0,0,1,0,false
208,0,1,0,0,0,0,0,1,0,false
137,0,1,0,0,0,0,0,1,0,false
32,0,1,0,0,0,0,0,1,0,false
182,0,1,0,0,0,0,0,1,0,false
247,0,1,0,0,0,0,0,1,0,false
199,0,1,0,0,0,0,0,1,0,false
187,0,1,0,0,0,0,0,1,0,false
236,0,1,0,0,0,0,0,1,0,false
187,0,1,0,0,0,0,0,1,0,false
415,0,1,0,0,0,0,0,1,0,false
152,0,1,0,0,0,0,0,1,0,false
58,0,1,0,0,0,0,0,1,0,false
436,1,1,0,1,1,0,0,1,1,true
87,0,1,0,0,0,0,0,1,0,false
149,0,1,0,0,0,0,0,1,0,false
107,0,1,0,0,0,0,0,1,0,false
76,0,1,0,0,0,0,0,1,0,false
143,0,1,0,0,0,0,0,1,0,false
205,0,1,0,0,0,0,0,1,0,false
140,0,1,0,0,0,0,0,1,0,false
221,0,1,0,0,0,0,0,1,0,false
92,0,1,0,0,0,0,0,1,0,false
289,0,1,0,0,0,0,0,1,0,false
478,0,1,0,0,0,0,0,1,0,false
145,0,1,0,0,0,0,0,1,0,false
30,0,1,0,0,0,0,0,1,0,false
43,0,1,0,0,0,0,0,1,0,false
65,0,1,0,0,0,0,0,1,0,false
171,0,1,0,0,0,0,0,1,0,false
45,0,1,0,0,0,0,0,1,0,false
26,0,1,0,0,0,0,0,1,0,false
27,0,1,0,0,0,0,0,1,0,false
69,0,1,0,0,0,0,0,1,0,false
63,0,1,0,0,0,0,0,1,0,false
166,0,1,0,0,0,0,0,1,0,false
98,0,1,0,0,0,0,0,1,0,false
62,0,1,0,0,0,0,0,1,0,false
93,0,1,0,0,0,0,0,1,0,false
266,0,1,0,0,0,0,0,1,0,false
171,0,1,0,0,0,0,0,1,0,false
52,0,1,0,0,0,0,0,1,0,false
138,0,1,0,1,1,0,0,1,1,true
35,0,1,0,0,0,0,0,1,0,false
40,0,1,0,0,0,0,0,1,0,false
42,0,1,0,0,0,0,0,1,0,false
47,0,1,0,0,0,0,0,1,0,false
42,0,1,0,0,0,0,0,1,0,false
74,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
36,0,1,0,0,0,0,0,1,0,false
197,0,1,0,0,0,0,0,1,0,false
74,0,1,0,0,0,0,0,1,0,false
57,0,1,0,0,0,0,0,1,0,false
64,0,1,0,0,0,0,0,1,0,false
41,0,1,0,0,0,0,0,1,0,false
53,0,1,0,0,0,0,0,1,0,false
50,0,1,0,0,0,0,0,1,0,false
69,0,1,0,0,0,0,0,1,0,false
38,0,1,0,0,0,0,0,1,0,false
115,0,1,0,0,0,0,0,1,0,false
69,0,1,0,0,0,0,0,1,0,false
167,0,1,0,0,0,0,0,1,0,false
163,0,1,0,0,0,0,0,1,0,false
34,0,1,0,0,0,0,0,1,0,false
131,0,1,0,0,0,0,0,1,0,false
176,0,1,0,0,0,0,0,1,0,false
175,0,1,0,0,0,0,0,1,0,false
118,0,1,0,0,0,0,0,1,0,false
80,0,1,0,0,0,0,0,1,0,false
58,0,1,0,0,0,0,0,1,0,false
133,0,1,0,0,0,0,0,1,0,false
94,0,1,0,0,0,0,0,1,0,false
59,0,1,0,0,0,0,0,1,0,false
128,0,1,0,0,0,0,0,1,0,false
170,0,1,0,0,0,0,0,1,0,false
103,0,1,0,0,0,0,0,1,0,false
188,0,1,0,0,0,0,0,1,0,false
74,0,1,0,0,0,0,0,1,0,false
60,0,1,0,0,0,0,0,1,0,false
245,10,1,0,1,1,0,0,1,1,true
75,0,1,0,0,0,0,0,1,0,false
24,0,1,0,0,0,0,0,1,0,false
133,0,1,0,0,0,0,0,1,0,false
123,0,1,0,0,0,0,0,1,0,false
114,0,1,0,0,0,0,0,1,0,false
74,0,1,0,0,0,0,0,1,0,false
58,0,1,0,0,0,0,0,1,0,false
78,0,1,0,0,0,0,0,1,0,true
189,0,1,0,0,0,0,0,1,0,false
54,0,1,0,0,0,0,0,1,0,false
48,0,1,0,0,0,0,0,1,0,false
34,0,1,0,0,0,0,0,1,0,false
152,0,1,0,0,0,0,0,1,0,false
46,0,1,0,0,0,0,0,1,0,false
288,0,1,0,0,0,0,0,1,0,false
159,0,1,0,0,0,0,0,1,0,false
116,0,1,0,0,0,0,0,1,0,false
34,0,1,0,0,0,0,0,1,0,false
61,0,1,0,0,0,0,0,1,0,false
114,0,1,0,0,0,0,0,1,0,false
116,0,1,0,0,0,0,0,1,0,false
62,0,1,0,0,0,0,0,1,0,false
54,0,1,0,0,0,0,0,1,0,false
42,0,1,0,0,0,0,0,1,0,false
128,0,1,0,0,0,0,0,1,0,false
34,0,1,0,0,0,0,0,1,0,false
122,0,1,0,0,0,0,0,1,0,false
43,0,1,0,0,0,0,0,1,0,false
57,0,1,0,0,0,0,0,1,0,false
62,0,1,0,0,0,0,0,1,0,false
55,0,1,0,0,0,0,0,1,0,false
77,0,1,0,0,0,0,0,1,0,false
123,0,1,0,0,0,0,0,1,0,false
64,0,1,0,0,0,0,0,1,0,false
51,0,1,0,0,0,0,0,1,0,false
55,0,1,0,0,0,0,0,1,0,false
27,0,1,0,0,0,0,0,1,0,false
26,0,1,0,0,0,0,0,1,0,false
61,0,1,0,0,0,0,0,1,0,false
27,0,1,0,0,0,0,0,1,0,false
174,0,1,0,0,0,0,0,1,0,false
19,0,1,0,0,0,0,0,1,0,false
120,0,1,0,0,0,0,0,1,0,false
64,0,1,0,0,0,0,0,1,0,false
51,0,1,0,0,0,0,0,1,0,false
55,0,1,0,0,0,0,0,1,0,false
25,0,1,0,0,0,0,0,1,0,false
26,0,1,0,0,0,0,0,1,0,false
61,0,1,0,0,0,0,0,1,0,false
27,0,1,0,0,0,0,0,1,0,false
360,0,1,0,0,0,0,0,1,0,false
463,0,1,0,0,0,0,0,1,0,false
141,0,1,0,0,0,0,0,1,0,false
64,0,1,0,0,0,0,0,1,0,false
51,0,1,0,0,0,0,0,1,0,false
55,0,1,0,0,0,0,0,1,0,false
27,0,1,0,0,0,0,0,1,0,false
29,0,1,0,0,0,0,0,1,0,false
64,0,1,0,0,0,0,0,1,0,false
29,0,1,0,0,0,0,0,1,0,false
29,0,1,0,0,0,0,0,1,0,false
29,0,1,0,0,0,0,0,1,0,false
29,0,1,0,0,0,0,0,1,0,false
28,0,1,0,0,0,0,0,1,0,false
26,0,1,0,0,0,0,0,1,0,false
29,0,1,0,0,0,0,0,1,0,false
31,0,1,0,0,0,0,0,1,0,false
31,0,1,0,0,0,0,0,1,0,false
30,0,1,0,0,0,0,0,1,0,false
31,0,1,0,0,0,0,0,1,0,false
29,0,1,0,0,0,0,0,1,0,false
28,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
31,0,1,0,0,0,0,0,1,0,false
32,0,1,0,0,0,0,0,1,0,false
34,0,1,0,0,0,0,0,1,0,false
39,0,1,0,0,0,0,0,1,0,false
31,0,1,0,0,0,0,0,1,0,false
39,0,1,0,0,0,0,0,1,0,false
33,0,1,0,0,0,0,0,1,0,false
41,0,1,0,0,0,0,0,1,0,false
28,0,1,0,0,0,0,0,1,0,false
53,0,1,0,0,0,0,0,1,0,false
29,0,1,0,0,0,0,0,1,0,false
31,0,1,0,0,0,0,0,1,0,false
78,0,1,0,0,0,0,0,1,0,false
55,0,1,0,0,0,0,0,1,0,false
55,0,1,0,0,0,0,0,1,0,false
63,0,1,0,0,0,0,0,1,0,false
75,0,1,0,0,0,0,0,1,0,false
55,0,1,0,0,0,0,0,1,0,false
79,0,1,0,0,0,0,0,1,0,false
72,0,1,0,0,0,0,0,1,0,false
60,0,1,0,0,0,0,0,1,0,false
76,0,1,0,0,0,0,0,1,0,false
45,0,1,0,0,0,0,0,1,0,false
75,0,1,0,0,0,0,0,1,0,false
71,0,1,0,0,0,0,0,1,0,false
85,0,1,0,0,0,0,0,1,0,false
141,0,1,0,0,0,0,0,1,0,false
167,0,1,0,0,0,0,0,1,0,false
75,0,1,0,0,0,0,0,1,0,false
152,0,1,0,0,0,0,0,1,0,false
104,0,1,0,0,0,0,0,1,0,false
422,0,1,0,0,0,0,0,1,0,false
49,0,1,0,0,0,0,0,1,0,false
431,0,1,0,0,0,0,0,1,0,false
55,0,1,0,0,0,0,0,1,0,false
79,0,1,0,0,0,0,0,1,0,false
304,0,1,0,0,0,0,0,1,0,false
100,0,1,0,0,0,0,0,1,0,false
33,0,1,0,0,0,0,0,1,0,false
44,0,1,0,0,0,0,0,1,0,false
37,0,1,0,0,0,0,0,1,0,false
29,0,1,0,0,0,0,0,1,0,false
26,0,1,0,0,0,0,0,1,0,false
24,0,1,0,0,0,0,0,1,0,false
27,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
53,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
78,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
53,0,1,0,0,0,0,0,1,0,false
58,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
52,0,1,0,0,0,0,0,1,0,false
73,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
53,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
85,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
61,2,1,1,1,1,1,0,1,1,true
35,0,1,0,0,0,0,0,1,0,false
61,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
61,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
61,0,1,0,0,0,0,0,1,0,false
61,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
71,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
148,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
67,0,1,0,0,0,0,0,1,0,false
112,0,1,0,0,0,0,0,1,0,false
28,0,1,0,0,0,0,0,1,0,false
167,0,1,0,0,0,0,0,1,0,false
28,0,1,0,0,0,0,0,1,0,false
28,0,1,0,0,0,0,0,1,0,false
32,0,1,0,0,0,0,0,1,0,false
106,0,1,0,0,0,0,0,1,0,false
481,0,1,0,0,0,0,0,1,0,false
234,1,1,5,1,1,5,0,1,1,true
45,0,1,0,0,0,0,0,1,0,false
37,0,1,0,0,0,0,0,1,0,false
725,23,1,42,1,1,42,21,1,1,true
19,0,1,0,0,0,0,0,1,0,false
63,0,1,0,0,0,0,0,1,0,false
28,0,1,0,0,0,0,0,1,0,false
43,0,1,0,0,0,0,0,1,0,false
29,0,1,0,0,0,0,0,1,0,false
69,0,1,0,0,0,0,0,1,0,false
250,0,1,0,0,0,0,0,1,0,false
91,0,1,0,0,0,0,0,1,0,false
57,0,1,0,0,0,0,0,1,0,false
181,0,1,0,0,0,0,0,1,0,false
348,0,1,0,0,0,0,0,1,0,false
116,0,1,0,0,0,0,0,1,0,false
27,0,1,0,0,0,0,0,1,0,false
177,0,1,0,0,0,0,0,1,0,false
110,0,1,0,0,0,0,0,1,0,false
201,0,1,0,0,0,0,0,1,0,false
363,0,1,0,0,0,0,0,1,0,false
222,0,1,0,0,0,0,0,1,0,false
198,0,1,0,0,0,0,0,1,0,false
116,0,1,0,0,0,0,0,1,0,false
363,0,1,0,0,0,0,0,1,0,false
34,0,1,0,0,0,0,0,1,0,false
538,0,1,0,0,0,0,0,1,0,false
171,0,1,0,0,0,0,0,1,0,false
118,0,1,0,0,0,0,0,1,0,false
69,0,1,0,0,0,0,0,1,0,false
590,0,1,10,1,1,10,5,1,1,true
37,0,1,0,0,0,0,0,1,0,false
141,0,1,0,0,0,0,0,1,0,false
71,0,1,0,0,0,0,0,1,0,false
45,0,1,0,0,0,0,0,1,0,false
126,0,1,0,0,0,0,0,1,0,false
137,0,1,0,0,0,0,0,1,0,false
278,0,1,0,0,0,0,0,1,0,false
191,0,1,0,0,0,0,0,1,0,false
92,0,1,0,0,0,0,0,1,0,false
225,6,1,4,1,1,4,4,1,1,true
86,0,1,0,0,0,0,0,1,0,false
338,0,1,0,0,0,0,0,1,0,false
85,0,1,0,0,0,0,0,1,0,false
57,0,1,0,0,0,0,0,1,0,false
119,0,1,0,0,0,0,0,1,0,false
55,0,1,0,0,0,0,0,1,0,false
192,2,1,0,1,1,0,0,1,1,true
180,0,1,0,0,0,0,0,1,0,false
30,0,1,0,0,0,0,0,1,0,false
46,0,1,0,0,0,0,0,1,0,false
95,0,1,0,0,0,0,0,1,0,false
649,0,1,0,0,0,0,0,1,0,false
83,0,1,0,0,0,0,0,1,0,false
105,0,1,0,0,0,0,0,1,0,false
19,0,1,0,0,0,0,0,1,0,false
62,0,1,0,0,0,0,0,1,0,false
43,0,1,0,0,0,0,0,1,0,false
123,0,1,0,0,0,0,0,1,0,false
76,0,1,0,0,0,0,0,1,0,false
37,0,1,0,0,0,0,0,1,0,false
340,0,1,0,0,0,0,0,1,0,false
123,0,1,0,0,0,0,0,1,0,false
337,0,1,0,0,0,0,0,1,0,true
79,0,1,0,0,0,0,0,1,0,false
449,0,1,0,0,0,0,0,1,0,false
171,0,1,0,0,0,0,0,1,0,false
457,0,1,0,0,0,0,0,1,0,false
68,0,1,0,0,0,0,0,1,0,false
106,0,1,0,0,0,0,0,1,0,false
85,0,1,0,0,0,0,0,1,0,false
41,0,1,0,0,0,0,0,1,0,false
83,0,1,0,0,0,0,0,1,0,false
522,0,1,0,0,0,0,0,1,0,false
145,0,1,0,0,0,0,0,1,0,false
196,0,1,0,0,0,0,0,1,0,false
39,0,1,0,0,0,0,0,1,0,false
71,0,1,0,0,0,0,0,1,0,false
49,0,1,0,0,0,0,0,1,0,false
27,0,1,0,0,0,0,0,1,0,false
35,0,1,0,0,0,0,0,1,0,false
34,0,1,0,0,0,0,0,1,0,false
32,0,1,0,0,0,0,0,1,0,false
25,0,1,0,0,0,0,0,1,0,false
25,0,1,0,0,0,0,0,1,0,false
32,0,1,0,0,0,0,0,1,0,false
96,0,1,0,0,0,0,0,1,0,false
127,0,1,0,0,0,0,0,1,0,false
23,0,1,0,0,0,0,0,1,0,false
38,0,1,0,0,0,0,0,1,0,false
109,0,1,0,0,0,0,0,1,0,false
173,0,1,0,0,0,0,0,1,0,false
36,0,1,0,0,0,0,0,1,0,false
19,0,1,0,0,0,0,0,1,0,false
113,0,1,0,0,0,0,0,1,0,false
84,0,2,0,0,0,0,0,2,0,false
219,0,2,0,0,0,0,0,2,0,false
90,0,2,0,0,0,0,0,2,0,false
150,0,2,0,0,0,0,0,2,0,false
29,0,2,0,0,0,0,0,2,0,false
25,0,2,0,0,0,0,0,2,0,false
39,0,2,0,0,0,0,0,2,0,false
29,0,2,0,0,0,0,0,2,0,false
29,0,2,0,0,0,0,0,2,0,false
63,0,2,0,0,0,0,0,2,0,false
203,0,2,0,0,0,0,0,2,0,false
68,0,2,0,0,0,0,0,2,0,false
67,0,2,0,1,1,0,0,2,0,false
38,0,2,0,0,0,0,0,2,0,false
94,14,2,30,1,1,15,0,2,1,false
76,0,2,0,0,0,0,0,2,0,false
38,0,2,0,0,0,0,0,2,0,false
29,0,2,0,0,0,0,0,2,0,false
79,0,2,0,0,0,0,0,2,0,false
88,0,2,0,0,0,0,0,2,0,false
67,0,2,0,0,0,0,0,2,0,false
46,0,2,0,0,0,0,0,2,0,false
159,0,2,0,0,0,0,0,2,0,false
35,0,2,0,0,0,0,0,2,0,false
30,0,2,0,0,0,0,0,2,0,false
110,0,2,0,1,1,0,0,2,0,false
67,0,2,0,0,0,0,0,2,0,false
40,0,2,0,0,0,0,0,2,0,false
95,0,2,0,0,0,0,0,2,0,false
37,0,2,0,0,0,0,0,2,0,false
70,0,2,0,0,0,0,0,2,0,false
118,0,2,0,1,1,0,0,2,0,false
60,0,2,0,1,1,0,0,2,0,false
36,0,2,0,0,0,0,0,2,0,false
38,0,2,0,0,0,0,0,2,0,false
53,0,2,0,1,1,0,0,2,0,false
114,0,2,0,0,0,0,0,2,0,false
87,0,2,0,0,0,0,0,2,0,true
40,0,2,0,0,0,0,0,2,0,false
42,0,2,0,0,0,0,0,2,0,false
110,0,2,0,0,0,0,0,2,0,false
73,0,2,0,0,0,0,0,2,0,false
33,0,2,0,0,0,0,0,2,0,false
130,0,2,0,0,0,0,0,2,0,false
177,0,2,0,0,0,0,0,2,0,false
136,0,2,0,0,0,0,0,2,0,false
59,0,2,0,0,0,0,0,2,0,false
92,0,2,0,0,0,0,0,2,0,false
100,0,2,0,0,0,0,0,2,0,false
40,0,2,0,0,0,0,0,2,0,false
78,0,2,0,0,0,0,0,2,0,false
29,0,2,0,0,0,0,0,2,0,false
79,0,2,0,0,0,0,0,2,0,false
66,0,2,0,0,0,0,0,2,0,false
162,0,2,0,1,1,0,0,2,0,false
29,0,2,0,0,0,0,0,2,0,false
37,0,2,0,0,0,0,0,2,0,false
100,0,2,0,0,0,0,0,2,0,false
118,0,2,0,1,1,0,0,2,0,false
325,2,2,0,1,1,0,0,2,1,true
53,0,2,0,0,0,0,0,2,0,false
79,0,2,0,0,0,0,0,2,0,false
77,0,2,0,0,0,0,0,2,0,false
60,0,2,0,0,0,0,0,2,0,false
25,0,2,0,0,0,0,0,2,0,false
142,0,2,0,0,0,0,0,2,0,false
24,0,2,0,0,0,0,0,2,0,false
191,0,2,0,0,0,0,0,2,0,false
79,0,2,0,0,0,0,0,2,0,false
32,0,2,0,0,0,0,0,2,0,false
29,0,2,0,0,0,0,0,2,0,false
82,0,2,0,0,0,0,0,2,0,false
53,0,2,0,0,0,0,0,2,0,false
33,0,2,0,0,0,0,0,2,0,false
32,0,2,0,0,0,0,0,2,0,false
63,0,2,0,0,0,0,0,2,0,false
151,0,2,0,0,0,0,0,2,0,false
278,0,2,0,0,0,0,0,2,0,false
44,0,2,0,0,0,0,0,2,0,false
23,0,2,0,0,0,0,0,2,0,false
24,0,2,0,0,0,0,0,2,0,false
39,0,2,0,0,0,0,0,2,0,false
25,0,2,0,0,0,0,0,2,0,false
25,0,2,0,0,0,0,0,2,0,false
37,0,2,0,0,0,0,0,2,0,false
53,0,2,0,0,0,0,0,2,0,false
87,0,2,0,0,0,0,0,2,0,false
57,0,2,0,0,0,0,0,2,0,false
30,0,2,0,0,0,0,0,2,0,false
37,0,2,0,0,0,0,0,2,0,false
24,0,2,0,0,0,0,0,2,0,false
26,0,2,0,0,0,0,0,2,0,false
19,0,2,0,0,0,0,0,2,0,false
146,0,2,0,0,0,0,0,2,0,false
69,0,2,0,0,0,0,0,2,0,false
89,0,2,0,0,0,0,0,2,0,false
59,0,2,0,0,0,0,0,2,0,false
42,0,2,0,0,0,0,0,2,0,false
139,0,2,0,0,0,0,0,2,0,false
36,0,2,0,0,0,0,0,2,0,false
145,0,2,0,0,0,0,0,2,0,false
88,0,2,0,0,0,0,0,2,0,false
55,0,2,0,0,0,0,0,2,0,false
85,0,2,0,0,0,0,0,2,0,false
35,0,2,0,0,0,0,0,2,0,false
58,0,2,0,0,0,0,0,2,0,false
53,0,2,0,0,0,0,0,2,0,false
62,0,2,0,0,0,0,0,2,0,false
46,0,2,0,0,0,0,0,2,0,false
147,0,2,0,0,0,0,0,2,0,false
76,0,2,0,0,0,0,0,2,0,false
89,0,2,0,0,0,0,0,2,0,false
140,0,2,0,0,0,0,0,2,0,false
99,0,2,0,1,1,0,0,2,0,false
42,0,2,0,0,0,0,0,2,0,false
174,0,2,0,0,0,0,0,2,0,false
46,0,2,0,0,0,0,0,2,0,false
178,0,2,0,0,0,0,0,2,0,false
524,0,2,0,1,1,0,0,2,0,false
97,0,2,0,1,1,0,0,2,0,false
344,0,2,0,1,1,0,0,2,0,false
94,0,2,0,1,1,0,0,2,0,false
230,0,2,0,0,0,0,0,2,0,false
72,0,2,0,0,0,0,0,2,0,false
35,0,2,0,0,0,0,0,2,0,false
28,0,2,0,0,0,0,0,2,0,false
29,0,2,0,0,0,0,0,2,0,false
214,0,2,0,1,1,0,0,2,0,false
39,0,2,0,0,0,0,0,2,0,false
75,0,2,0,1,1,0,0,2,0,false
211,0,2,0,1,2,0,0,2,0,false
59,0,2,0,0,0,0,0,2,0,false
166,0,2,0,1,1,0,0,2,0,false
39,0,2,0,0,0,0,0,2,0,false
56,0,2,0,0,0,0,0,2,0,false
449,0,2,0,2,2,0,0,2,0,false
287,0,2,0,1,2,0,0,2,0,false
382,0,2,0,0,0,0,0,2,0,false
136,0,2,0,1,1,0,0,2,0,false
366,0,2,0,0,0,0,0,2,0,false
96,0,2,0,1,1,0,0,2,0,false
73,2,2,6,1,1,3,0,2,0,false
50,0,2,8,1,1,4,2,2,0,false
591,0,2,0,1,1,0,0,2,0,false
237,0,2,0,1,1,0,0,2,0,false
88,0,2,0,1,1,0,0,2,0,false
90,0,2,0,1,1,0,0,2,0,false
181,0,2,0,0,0,0,0,2,0,true
160,0,2,0,2,2,0,0,2,0,false
357,0,2,0,0,0,0,0,2,0,false
166,0,2,0,1,1,0,0,2,0,false
110,0,2,0,0,0,0,0,2,0,true
52,0,2,0,0,0,0,0,2,0,false
120,0,2,0,1,1,0,0,2,0,false
90,0,2,0,0,0,0,0,2,0,false
38,0,2,0,0,0,0,0,2,0,false
72,0,2,0,0,0,0,0,2,0,false
208,0,2,0,0,0,0,0,2,0,false
137,0,2,0,1,1,0,0,2,0,false
32,0,2,0,0,0,0,0,2,0,false
182,0,2,0,1,1,0,0,2,0,false
247,0,2,0,0,0,0,0,2,0,false
199,0,2,0,1,1,0,0,2,0,false
187,0,2,0,1,1,0,0,2,0,false
236,0,2,0,1,1,0,0,2,0,false
187,0,2,0,0,0,0,0,2,0,false
415,0,2,0,1,2,0,0,2,0,false
152,0,2,0,0,0,0,0,2,0,false
58,0,2,0,0,0,0,0,2,0,false
436,0,2,0,0,0,0,0,2,0,true
87,0,2,0,1,1,0,0,2,0,false
149,0,2,0,0,0,0,0,2,0,false
107,0,2,0,0,0,0,0,2,0,false
74,2,2,8,1,1,4,0,2,0,false
143,0,2,0,0,0,0,0,2,0,false
205,0,2,0,1,1,0,0,2,0,false
140,0,2,0,0,0,0,0,2,0,false
221,0,2,0,1,1,0,0,2,0,false
92,0,2,0,0,0,0,0,2,0,false
289,0,2,0,1,1,0,0,2,0,false
478,0,2,0,0,0,0,0,2,0,false
145,0,2,0,0,0,0,0,2,0,false
30,0,2,0,0,0,0,0,2,0,false
43,0,2,0,0,0,0,0,2,0,true
65,0,2,0,0,0,0,0,2,0,false
171,0,2,0,0,0,0,0,2,0,false
45,0,2,0,0,0,0,0,2,0,false
26,0,2,0,0,0,0,0,2,0,false
27,0,2,0,0,0,0,0,2,0,false
69,0,2,0,0,0,0,0,2,0,false
63,0,2,0,0,0,0,0,2,0,false
166,0,2,0,0,0,0,0,2,0,false
98,0,2,0,0,0,0,0,2,0,false
62,0,2,0,0,0,0,0,2,0,false
93,0,2,0,0,0,0,0,2,0,false
266,0,2,0,0,0,0,0,2,0,false
171,0,2,0,1,1,0,0,2,0,false
52,0,2,0,0,0,0,0,2,0,false
138,0,2,0,0,0,0,0,2,0,true
35,0,2,0,0,0,0,0,2,0,false
40,0,2,0,0,0,0,0,2,0,false
42,0,2,0,0,0,0,0,2,0,false
47,0,2,0,0,0,0,0,2,0,false
42,0,2,0,0,0,0,0,2,0,false
74,0,2,0,0,0,0,0,2,0,false
35,0,2,0,0,0,0,0,2,0,false
36,0,2,0,0,0,0,0,2,0,false
197,0,2,0,0,0,0,0,2,0,false
74,0,2,0,0,0,0,0,2,0,false
57,0,2,0,0,0,0,0,2,0,false
64,0,2,0,1,1,0,0,2,0,false
41,0,2,0,0,0,0,0,2,0,false
53,0,2,0,0,0,0,0,2,0,false
50,0,2,0,0,0,0,0,2,0,false
69,0,2,0,1,1,0,0,2,0,false
38,0,2,0,0,0,0,0,2,0,false
115,0,2,0,0,0,0,0,2,0,false
69,0,2,0,0,0,0,0,2,0,false
167,0,2,0,0,0,0,0,2,0,false
163,0,2,0,0,0,0,0,2,0,false
34,0,2,0,0,0,0,0,2,0,false
131,0,2,0,0,0,0,0,2,0,false
176,0,2,0,0,0,0,0,2,0,false
175,0,2,0,0,0,0,0,2,0,false
118,0,2,0,0,0,0,0,2,0,false
80,0,2,0,0,0,0,0,2,0,false
58,0,2,0,0,0,0,0,2,0,false
133,0,2,0,0,0,0,0,2,0,false
94,0,2,0,0,0,0,0,2,0,false
58,1,2,8,1,1,4,2,2,1,false
128,0,2,0,0,0,0,0,2,0,false
173,3,2,2,1,1,1,0,2,1,false
103,0,2,0,0,0,0,0,2,0,false
204,16,2,40,1,2,20,20,2,2,false
74,0,2,0,0,0,0,0,2,0,false
115,55,2,130,1,1,65,63,2,1,false
245,0,2,0,0,0,0,0,2,0,true
75,0,2,0,0,0,0,0,2,0,false
24,0,2,0,0,0,0,0,2,0,false
194,61,2,142,1,1,71,71,2,1,false
123,0,2,0,0,0,0,0,2,0,false
114,0,2,0,1,1,0,0,2,0,false
74,0,2,0,0,0,0,0,2,0,false
58,0,2,0,0,0,0,0,2,0,false
87,9,2,18,1,1,9,9,2,1,true
189,0,2,0,0,0,0,0,2,0,false
54,0,2,0,0,0,0,0,2,0,false
48,0,2,0,0,0,0,0,2,0,false
34,0,2,0,0,0,0,0,2,0,false
152,0,2,0,0,0,0,0,2,0,false
46,0,2,0,0,0,0,0,2,0,false
288,0,2,0,1,1,0,0,2,0,false
159,0,2,0,0,0,0,0,2,0,false
116,0,2,0,0,0,0,0,2,0,false
34,0,2,0,0,0,0,0,2,0,false
61,0,2,0,0,0,0,0,2,0,false
114,0,2,0,0,0,0,0,2,0,false
116,0,2,0,0,0,0,0,2,0,false
62,0,2,0,0,0,0,0,2,0,false
54,0,2,0,0,0,0,0,2,0,false
42,0,2,0,0,0,0,0,2,0,false
128,0,2,0,0,0,0,0,2,0,false
34,0,2,0,0,0,0,0,2,0,false
122,0,2,0,0,0,0,0,2,0,false
43,0,2,0,0,0,0,0,2,0,false
